"","pert_iname","mean","n","median","sd","sRGES"
"11448","semaxanib",0.0138737544150519,4,0.0266361441493628,0.0322188700909521,0.0138737544150519
"5917","BRD-K63770300",0.0138955215354915,9,0.0268030462989508,0.0288970162415517,0.0138955215354915
"5781","BRD-K62283710",0.0139167535866491,4,0.0267531900999293,0.027408903747188,0.0139167535866491
"4133","BRD-K42454450",0.0139792751683222,4,0.0264967561430729,0.0276452957520695,0.0139792751683222
"9690","fluoxetine",0.0140280610743188,8,0.028568545533558,0.0306630769747557,0.0140280610743188
"10782","piceid",0.0140474626402211,4,0.0287449719726059,0.031065506205334,0.0140474626402211
"11267","SA-246522",0.0140964600791357,5,0.0255177419628411,0.0253410852844769,0.0140964600791357
"9314","cyproterone",0.014176408882946,4,0.027634791279172,0.0304298837038066,0.014176408882946
"4689","BRD-K48716658",0.0143129493303298,4,0.0283914950043886,0.0287545613515883,0.0143129493303298
"9974","irbesartan",0.0146258558098985,4,0.0261503186493649,0.0296275832504916,0.0146258558098985
"4926","BRD-K51644197",0.0147691051365922,7,0.035204958437398,0.0376678020185189,0.0147691051365922
"11685","ticlopidine",0.0149269953113414,5,0.0275244707195137,0.0273925404165,0.0149269953113414
"5383","BRD-K57166447",0.015062960998665,5,0.0268030462989508,0.0268371151268977,0.015062960998665
"6696","BRD-K72913953",0.0152707903065547,4,0.026771623328345,0.028601345850138,0.0152707903065547
"8065","BRD-K88899793",0.0152788907594869,5,0.0283731300930105,0.0288850681578546,0.0152788907594869
"11440","SDZ-NKT-343",0.0152940888566544,4,0.0276759818476755,0.029339368482804,0.0152940888566544
"6675","BRD-K72615639",0.0153086179939611,9,0.0278274929758373,0.0254376969806439,0.0153086179939611
"3330","BRD-K32582686",0.0153185389406104,4,0.0276908221389304,0.0289477219287023,0.0153185389406104
"150","amsacrine",0.0153600325607892,15,0.0280980854591574,0.0272229087605593,0.0153600325607892
"6390","BRD-K69548259",0.0153869138331622,4,0.0281672491332481,0.0281459552485643,0.0153869138331622
"921","BRD-K03006541",0.0154768599897078,5,0.0252719989147433,0.0258045205143484,0.0154768599897078
"10234","lobendazole",0.0155730366296868,3,0.0340642177552999,0.0374135185098238,0.0155730366296868
"10571","nitrofural",0.0156032549276618,9,0.0282100264364427,0.0263717631643585,0.0156032549276618
"7225","BRD-K78844995",0.0157188624952358,3,0.0284843386468381,0.0446996085927725,0.0157188624952358
"11618","teicoplanin",0.0158862613704179,5,0.0245352546784057,0.027972131604642,0.0158862613704179
"5737","BRD-K61717269",0.0159148398978802,9,0.0280980854591574,0.0254701141467143,0.0159148398978802
"1207","BRD-K06748700",0.0159296260700892,5,0.0271714970991867,0.0274665201292374,0.0159296260700892
"11119","SA-1457305",0.0159666377939308,5,0.0255177419628411,0.0257390428996775,0.0159666377939308
"8590","BRD-K95487462",0.0159679748742034,6,0.0236743761492548,0.022758282639526,0.0159679748742034
"10580","nobiletin",0.0160261654246619,5,0.0278274929758373,0.0269599356781818,0.0160261654246619
"10923","pyrazolanthrone",0.0160587905889073,14,0.027863221475545,0.0260909258599467,0.0160587905889073
"3317","BRD-K32389477",0.0161450924001094,6,0.02374884525533,0.0230950825295384,0.0161450924001094
"622","BRD-A89067742",0.0161456155541599,5,0.0271714970991867,0.0261820207110211,0.0161456155541599
"11388","SB-205607",0.0161514677813204,9,0.0275244707195137,0.0258484356018225,0.0161514677813204
"510","BRD-A47832959",0.0161552067306643,5,0.0271714970991867,0.0252186628540524,0.0161552067306643
"1762","BRD-K13960193",0.0161891027367831,4,0.028091103737228,0.0297332690948723,0.0161891027367831
"11973","YL-59",0.016240514226466,5,0.0245352546784057,0.0251158346486081,0.016240514226466
"7107","BRD-K77480336",0.0163164713994784,10,0.0283471825416404,0.0291403047018893,0.0163164713994784
"535","BRD-A60784279",0.0163719494749268,6,0.0281540559478,0.0295672303434822,0.0163719494749268
"9285","crotamiton",0.0164688711098592,3,0.0369545532455692,0.040492558952507,0.0164688711098592
"11906","VU-0418934-2",0.0164698985721097,11,0.0278274929758373,0.0269208559623721,0.0164698985721097
"9062","BVT-948",0.0164808008693829,9,0.0284899200116692,0.0254591852884812,0.0164808008693829
"2785","BRD-K26048285",0.0165546968042844,3,0.0282100264364427,0.0395233799481142,0.0165546968042844
"72","AG-494",0.0166080770210349,4,0.0262062891380076,0.0308478511357011,0.0166080770210349
"2457","BRD-K22261046",0.0166742921756017,4,0.0306384312985046,0.0333993514745922,0.0166742921756017
"1861","BRD-K15050703",0.0167165884960483,7,0.0252719989147433,0.0231902987190009,0.0167165884960483
"9241","clofarabine",0.0167697863038065,9,0.0280980854591574,0.0237096385902739,0.0167697863038065
"1557","BRD-K11169037",0.0168029637733938,5,0.0285125921124115,0.0248228931258791,0.0168029637733938
"2933","BRD-K27986637",0.0168118888009628,3,0.0275244707195137,0.0428989260424363,0.0168118888009628
"11904","VU-0418000-1",0.0168509474895748,4,0.0273744489122693,0.0302751562412313,0.0168509474895748
"5882","BRD-K63388446",0.0168956374124998,5,0.024924112423716,0.026265464245413,0.0168956374124998
"10914","pterostilbene",0.0168999036003214,5,0.0282100264364427,0.0245671614000035,0.0168999036003214
"3131","BRD-K30381304",0.0169259023686252,5,0.0282100264364427,0.0256435347972631,0.0169259023686252
"9032","Broad-Sai-609",0.0169416547650578,6,0.0265497459452903,0.0245646108684756,0.0169416547650578
"10269","LY-364947",0.0169452731458039,5,0.0280980854591574,0.0291089809705699,0.0169452731458039
"2734","BRD-K25379780",0.0169629390223228,6,0.027315269637394,0.0270632246306018,0.0169629390223228
"11464","sinensetin",0.0170981641864651,5,0.0278274929758373,0.0304668716228114,0.0170981641864651
"610","BRD-A84445767",0.0171927007607437,4,0.0280579554546072,0.0303542959808288,0.0171927007607437
"3306","BRD-K32307229",0.0172330819525089,5,0.0280980854591574,0.0275131531241981,0.0172330819525089
"4129","BRD-K42419294",0.0172625623410626,5,0.0280980854591574,0.0267397151527008,0.0172625623410626
"899","BRD-K02665621",0.0172875633485757,4,0.0279495590765032,0.0320058757581094,0.0172875633485757
"7801","BRD-K85853281",0.0173039279011218,8,0.0325630442620801,0.0305399591252949,0.0173039279011218
"6885","BRD-K74949371",0.0173629300024556,3,0.0280980854591574,0.0419570952901211,0.0173629300024556
"6447","BRD-K70161581",0.0173859423365075,11,0.0282100264364427,0.0274627530897951,0.0173859423365075
"9751","gemcitabine",0.017479258583751,73,0.0250791852165686,0.0211801769920692,0.017479258583751
"7647","BRD-K84023371",0.0175223914701544,7,0.0219799485478188,0.0200627437148199,0.0175223914701544
"5221","BRD-K55194575",0.0175964933672163,6,0.0256304195617816,0.0228942561069201,0.0175964933672163
"11858","vidarabine",0.0176106978961037,4,0.030018692622374,0.0314672472582569,0.0176106978961037
"9093","carbacyclin",0.0176545001793097,7,0.0231983045735453,0.022665015757659,0.0176545001793097
"1379","BRD-K08663380",0.0179092327458763,15,0.022867686450419,0.0182707588720333,0.0179092327458763
"6575","BRD-K71498541",0.017923816173541,6,0.0265910423245061,0.026282903171284,0.017923816173541
"8943","BRD-K99718824",0.0179289113280439,4,0.0243914974233848,0.032938578989123,0.0179289113280439
"4849","BRD-K50777342",0.0179359809835472,6,0.0245352546784057,0.0212696212616991,0.0179359809835472
"2946","BRD-K28083085",0.0180261039441702,7,0.0243416306875743,0.0211018916057663,0.0180261039441702
"145","amonafide",0.0181882807905535,10,0.0279627892174973,0.0243040451819169,0.0181882807905535
"2455","BRD-K22215695",0.0182297154269182,7,0.0271714970991867,0.0248374912361731,0.0182297154269182
"10636","olmesartan",0.0182326637656658,5,0.0308503465911995,0.0260714337305299,0.0182326637656658
"10761","phenothiazine",0.0182580768786374,12,0.0265008981145842,0.0238190654090891,0.0182580768786374
"5998","BRD-K64835161",0.0182599696945333,8,0.02801875970614,0.0313500987427569,0.0182599696945333
"6508","BRD-K70875408",0.018300714391965,6,0.0250922306599587,0.0252317706322591,0.018300714391965
"5459","BRD-K58247702",0.0184192272574809,6,0.0278279178730124,0.0242723118482376,0.0184192272574809
"9074","calcipotriol",0.018469651701865,12,0.0280980854591574,0.0265247043317599,0.018469651701865
"10615","NU-7441",0.0186057682482317,26,0.0269306857394007,0.0231353025895759,0.0186057682482317
"11626","teniposide",0.0186133978942513,80,0.0255177419628411,0.0204513892924842,0.0186133978942513
"1333","BRD-K08121566",0.0186450991415059,6,0.0265125873450374,0.0216059237687883,0.0186450991415059
"11882","VU-0402604",0.018646377392751,5,0.0282100264364427,0.0290445984960464,0.018646377392751
"4823","BRD-K50521229",0.01867831333527,4,0.0292978871781407,0.0321056985748933,0.01867831333527
"329","BIBU-1361",0.0186899902135112,11,0.0282100264364427,0.024342520519,0.0186899902135112
"9954","indometacin",0.0187235589687122,5,0.029279917508769,0.0256032865564688,0.0187235589687122
"10012","JAS07-005",0.0189282923043077,5,0.0296650587489048,0.0271356903352588,0.0189282923043077
"128","aminogenistein",0.018955471919326,5,0.0280980854591574,0.0299014946499218,0.018955471919326
"9205","ciglitazone",0.0189661415708869,5,0.0284843386468381,0.0244441849945548,0.0189661415708869
"2315","BRD-K20197338",0.0189674482760632,7,0.0265910423245061,0.0233721650091275,0.0189674482760632
"4252","BRD-K43776433",0.0189679851466672,7,0.026980538397013,0.0218853571220526,0.0189679851466672
"11734","tranilast",0.018982783778934,7,0.02580074758505,0.0202756334929128,0.018982783778934
"10456","MST-312",0.0189943927568061,26,0.0276056997760232,0.0211851286994862,0.0189943927568061
"8937","BRD-K99638701",0.0190592644163319,6,0.0285537052423032,0.025285468826678,0.0190592644163319
"1294","BRD-K07668032",0.0191108207080664,8,0.0269872716990688,0.0241381601610071,0.0191108207080664
"1437","BRD-K09526594",0.019154996722774,6,0.0256610845422937,0.0249968581459061,0.019154996722774
"9924","idarubicin",0.0192195536650933,80,0.0255177419628411,0.0198552365665269,0.0192195536650933
"140","amitriptyline",0.0192440813603511,7,0.0278274929758373,0.0225909335280566,0.0192440813603511
"10135","KU-C104495",0.0193038023033468,6,0.0279776295087522,0.0236315512107625,0.0193038023033468
"10488","MW-STK33-97",0.0193170401046095,22,0.0236031383331157,0.0176691204235859,0.0193170401046095
"9153","CG-930",0.0193468749447651,18,0.0290060351587077,0.0252367564089823,0.0193468749447651
"1519","BRD-K10649245",0.0195672844429448,5,0.0318273588083052,0.0312086341417867,0.0195672844429448
"4457","BRD-K46047563",0.0197119027047917,6,0.0285537052423032,0.0244374471547491,0.0197119027047917
"9754","genistein",0.0197258201954272,35,0.0245352546784057,0.0189227678350773,0.0197258201954272
"8561","BRD-K95138506",0.0197341010976346,9,0.0278274929758373,0.0226989719416029,0.0197341010976346
"7119","BRD-K77644833",0.0198171289168255,8,0.0260375226068471,0.021033172260056,0.0198171289168255
"10055","ketotifen",0.0198238449399071,6,0.0282814370669495,0.0263764942168006,0.0198238449399071
"7509","BRD-K82185908",0.0198806298591721,6,0.0314050732404534,0.0317009222370794,0.0198806298591721
"100","alpha-estradiol",0.0199370243048909,10,0.0249584254050636,0.0166542902759686,0.0199370243048909
"4088","BRD-K41775742",0.0199612884367447,6,0.0279627892174973,0.0265143877694108,0.0199612884367447
"6886","BRD-K74951051",0.0200434718008014,7,0.0265910423245061,0.0207880744777377,0.0200434718008014
"9612","etoposide",0.0200603908270255,23,0.0278274929758373,0.0194077877047818,0.0200603908270255
"11331","SA-792709",0.0200615476067078,19,0.0280980854591574,0.0230271419107882,0.0200615476067078
"10988","retinyl",0.0201480471437759,7,0.0280980854591574,0.0269650149946635,0.0201480471437759
"11134","SA-1458487",0.0201518503214183,8,0.0255177419628411,0.0196315953760427,0.0201518503214183
"7003","BRD-K76236182",0.0201954648841321,9,0.0322700691194299,0.0293653675042387,0.0201954648841321
"4192","BRD-K43131268",0.0202749526422539,6,0.0295967585202065,0.0280901635274757,0.0202749526422539
"7556","BRD-K82837433",0.0203640725630266,8,0.0281540559478,0.0218755072771904,0.0203640725630266
"10523","navitoclax",0.0203948103847837,11,0.0295808966928108,0.0237979912267041,0.0203948103847837
"208","AS-703026",0.0204706686425989,7,0.029913599531644,0.0286954054253055,0.0204706686425989
"7108","BRD-K77508012",0.0205103325771046,4,0.0372370534917211,0.0420044548162634,0.0205103325771046
"3061","BRD-K29506255",0.0205257682219969,10,0.0288954615646267,0.0248264350989355,0.0205257682219969
"9953","indolophenanthridine",0.0205935468343105,8,0.027634791279172,0.0220550987390597,0.0205935468343105
"93","alimemazine",0.0206231373459155,7,0.029279917508769,0.0235008359062722,0.0206231373459155
"10863","prochlorperazine",0.0207064631264066,7,0.0308503465911995,0.0262829992839861,0.0207064631264066
"10435","molsidomine",0.0207068562223575,7,0.0278274929758373,0.0227315866734084,0.0207068562223575
"5440","BRD-K57954781",0.0207206552263459,7,0.0282100264364427,0.0220264488619023,0.0207206552263459
"3509","BRD-K34974324",0.0207217741988833,5,0.0282100264364427,0.0283710661448472,0.0207217741988833
"4679","BRD-K48598367",0.020759217633418,6,0.0274757426095831,0.0244629638710017,0.020759217633418
"11922","W-7",0.0207852014084047,7,0.0271714970991867,0.0229549041125055,0.0207852014084047
"555","BRD-A68820570",0.0208303298588292,7,0.0268030462989508,0.0238779142830534,0.0208303298588292
"10960","raltitrexed",0.0208626991297532,7,0.0282100264364427,0.0246253480910293,0.0208626991297532
"7887","BRD-K86899078",0.0208781468595321,10,0.0296476161172485,0.0277235469091764,0.0208781468595321
"9551","epinephrine",0.0208947312850803,6,0.0298179682283606,0.0236917119752099,0.0208947312850803
"3725","BRD-K37413063",0.020960249774827,8,0.0274505658790541,0.0194209880572251,0.020960249774827
"9259","CMPD-1",0.0209685190036526,7,0.029279917508769,0.0222004654598434,0.0209685190036526
"9728","fusaric-acid",0.0210372719763659,6,0.0288821280778035,0.0260546054624005,0.0210372719763659
"10614","NU-7026",0.0210469831464115,8,0.0281707561025925,0.021044556389904,0.0210469831464115
"56","acetyl-farnesyl-cysteine",0.0210829218030432,5,0.0331277296100646,0.0291314559752695,0.0210829218030432
"3771","BRD-K37883585",0.0211242434492033,8,0.0282912120529977,0.0213081236808675,0.0211242434492033
"9580","estradiol-benzoate",0.0211593170854367,5,0.0323409386118204,0.0259719167485849,0.0211593170854367
"5888","BRD-K63425657",0.0211829817738802,6,0.0309499273684743,0.0276277509912544,0.0211829817738802
"9650","fenoterol",0.0212142484095033,7,0.0278274929758373,0.0228004042795715,0.0212142484095033
"10048","KB-R7943",0.0212247137743491,9,0.0280980854591574,0.0230149268392314,0.0212247137743491
"7071","BRD-K76933066",0.0213078980978148,6,0.0305390952430247,0.0255630509001151,0.0213078980978148
"10762","phenoxazine",0.021312059896477,15,0.027980503733048,0.0201433007482008,0.021312059896477
"466","BRD-A31946439",0.0213510379581784,6,0.0290833777588401,0.0251888014450493,0.0213510379581784
"9838","halometasone",0.0214087812160482,5,0.031978880989177,0.0260776515753922,0.0214087812160482
"12013","ZM-336372",0.021414518867411,45,0.0278274929758373,0.0200488239486764,0.021414518867411
"6765","BRD-K73610817",0.021428869355152,10,0.027499495037512,0.0193142063192643,0.021428869355152
"2612","BRD-K24051260",0.0214399180073119,5,0.0331277296100646,0.0297489341207317,0.0214399180073119
"11496","SQ-22536",0.0215427008152901,5,0.0305463459849662,0.0276565625357193,0.0215427008152901
"3437","BRD-K33926001",0.0215574351984948,7,0.0282100264364427,0.023085832000419,0.0215574351984948
"8078","BRD-K89009594",0.0215839374079447,7,0.0282100264364427,0.0214723023891536,0.0215839374079447
"9082","camptothecin",0.0215936373274908,47,0.0255177419628411,0.0172086802364545,0.0215936373274908
"612","BRD-A84909344",0.0215996536558249,7,0.0282100264364427,0.025349212172275,0.0215996536558249
"668","BRD-K00175211",0.0216021935437747,1,0.0216021935437747,NA,0.0216021935437747
"716","BRD-K00611064",0.0216021935437747,1,0.0216021935437747,NA,0.0216021935437747
"735","BRD-K00846846",0.0216021935437747,1,0.0216021935437747,NA,0.0216021935437747
"767","BRD-K01221769",0.0216021935437747,1,0.0216021935437747,NA,0.0216021935437747
"798","BRD-K01572707",0.0216021935437747,1,0.0216021935437747,NA,0.0216021935437747
"813","BRD-K01624114",0.0216021935437747,1,0.0216021935437747,NA,0.0216021935437747
"833","BRD-K01977318",0.0216021935437747,1,0.0216021935437747,NA,0.0216021935437747
"852","BRD-K02125996",0.0216021935437747,1,0.0216021935437747,NA,0.0216021935437747
"909","BRD-K02876750",0.0216021935437747,1,0.0216021935437747,NA,0.0216021935437747
"934","BRD-K03203188",0.0216021935437747,1,0.0216021935437747,NA,0.0216021935437747
"942","BRD-K03262953",0.0216021935437747,1,0.0216021935437747,NA,0.0216021935437747
"1009","BRD-K04104496",0.0216021935437747,1,0.0216021935437747,NA,0.0216021935437747
"1010","BRD-K04124609",0.0216021935437747,1,0.0216021935437747,NA,0.0216021935437747
"1014","BRD-K04229162",0.0216021935437747,1,0.0216021935437747,NA,0.0216021935437747
"1025","BRD-K04366697",0.0216021935437747,1,0.0216021935437747,NA,0.0216021935437747
"1131","BRD-K05722694",0.0216021935437747,1,0.0216021935437747,NA,0.0216021935437747
"1169","BRD-K06217925",0.0216021935437747,1,0.0216021935437747,NA,0.0216021935437747
